         149578 function calls (145313 primitive calls) in 47.245 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        8    0.000    0.000    0.000    0.000 numeric.py:1087(<listcomp>)
        7    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        4    0.000    0.000    0.000    0.000 typing.py:879(<genexpr>)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:358(__subclasshook__)
        1    0.000    0.000    0.000    0.000 {built-in method posix.get_terminal_size}
        1    0.000    0.000    0.000    0.000 argparse.py:1665(ArgumentParser)
        2    0.000    0.000    0.000    0.000 arrayprint.py:1546(set_string_function)
        6    0.000    0.000    0.000    0.000 __init__.py:767(__init__)
        4    0.000    0.000    0.000    0.000 _ufunc_config.py:429(__init__)
        5    0.000    0.000    0.000    0.000 deprecation.py:192(_deprecated_property)
        5    0.000    0.000    0.000    0.000 pyparsing.py:3812(parseImpl)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        2    0.000    0.000    0.000    0.000 textwrap.py:477(prefixed_lines)
       16    0.000    0.000    0.000    0.000 _dtype.py:24(_kind_name)
        1    0.000    0.000    0.000    0.000 _internal.py:216(_getintp_ctype)
        1    0.000    0.000    0.000    0.000 colors.py:1681(LightSource)
        1    0.000    0.000    0.000    0.000 _internal.py:248(_ctypes)
       12    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
       14    0.000    0.000    0.000    0.000 enum.py:678(name)
        1    0.000    0.000    0.000    0.000 argparse.py:1079(__init__)
        1    0.000    0.000    0.000    0.000 cycler.py:77(Cycler)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:37(__init__)
        1    0.000    0.000    0.000    0.000 fontconfig_pattern.py:27(FontconfigPatternParser)
        2    0.000    0.000    0.000    0.000 core.py:6532(__setattr__)
        1    0.000    0.000    0.000    0.000 {built-in method posix.access}
       18    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 argparse.py:1056(__init__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:841(__getattr__)
        1    0.000    0.000    0.000    0.000 threading.py:216(Condition)
        1    0.000    0.000    0.000    0.000 tipos.py:38(Limites)
    12/11    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
       15    0.000    0.000    0.000    0.000 _inspect.py:142(<lambda>)
        5    0.000    0.000    0.000    0.000 typing.py:191(_check_generic)
       16    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        1    0.000    0.000    0.000    0.000 hmac.py:27(HMAC)
        1    0.000    0.000    0.000    0.000 weakref.py:287(update)
       15    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 extras.py:1520(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:300(ParseBaseException)
        1    0.000    0.000    0.000    0.000 animation.py:534(PillowWriter)
        1    0.000    0.000    0.000    0.000 bz2.py:27(BZ2File)
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        1    0.000    0.000    0.000    0.000 decoder.py:343(raw_decode)
        1    0.000    0.000    0.000    0.000 core.py:198(<listcomp>)
       10    0.000    0.000    0.000    0.000 cycler.py:138(keys)
        3    0.000    0.000    0.000    0.000 index_tricks.py:310(__init__)
        4    0.000    0.000    0.000    0.000 linalg.py:125(_realType)
        2    0.000    0.000    0.000    0.000 rcsetup.py:459(_validate_mathtext_fallback)
       22    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.frombuffer}
        8    0.000    0.000    0.000    0.000 getlimits.py:90(_register_type)
        6    0.000    0.000    0.000    0.000 inspect.py:159(isfunction)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:258(__subclasshook__)
        1    0.000    0.000    0.000    0.000 genericpath.py:39(isdir)
        2    0.000    0.000    0.000    0.000 pathlib.py:704(_from_parsed_parts)
        1    0.000    0.000    0.000    0.000 {built-in method _ctypes.dlopen}
       22    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:762(Filterer)
        1    0.000    0.000    0.000    0.000 core.py:1330(make_mask_descr)
        1    0.000    0.000    0.000    0.000 parse.py:356(_fix_result_transcoding)
        2    0.000    0.000    0.000    0.000 deprecation.py:269(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:637(RcParams)
        1    0.000    0.000    0.000    0.000 _datasource.py:538(Repository)
        3    0.000    0.000    0.000    0.000 warnings.py:437(__init__)
        1    0.000    0.000    0.000    0.000 argparse.py:848(<listcomp>)
        3    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 threading.py:351(notify)
       21    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
       10    0.000    0.000    0.000    0.000 __future__.py:83(__init__)
        8    0.000    0.000    0.000    0.000 rcsetup.py:424(validate_fontweight)
        8    0.000    0.000    0.000    0.000 numeric.py:1095(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1347(_fixupChildren)
        1    0.000    0.000    0.000    0.000 traceback.py:440(TracebackException)
        2    0.000    0.000    0.000    0.000 rcsetup.py:541(validate_ps_distiller)
        1    0.000    0.000    0.000    0.000 __init__.py:1589(addHandler)
       23    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
       16    0.000    0.000    0.000    0.000 pyparsing.py:495(__getitem__)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:62(<setcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:844(Handler)
       24    0.000    0.000    0.000    0.000 inspect.py:2882(parameters)
        2    0.000    0.000    0.000    0.000 argparse.py:2166(<listcomp>)
        2    0.000    0.000    0.000    0.000 argparse.py:289(_join_parts)
        4    0.000    0.000    0.000    0.000 {method 'swapaxes' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
        1    0.000    0.000    0.000    0.000 {method 'close' of 'select.epoll' objects}
       29    0.000    0.000    0.000    0.000 inspect.py:2569(default)
        3    0.000    0.000    0.000    0.000 argparse.py:1810(<listcomp>)
       15    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        1    0.000    0.000    0.000    0.000 pathlib.py:135(<setcomp>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4988(Forward)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3739(LineStart)
        1    0.000    0.000    0.000    0.000 animation.py:895(Animation)
       18    0.000    0.000    0.000    0.000 typing.py:1564(overload)
        1    0.000    0.000    0.000    0.000 six.py:114(_resolve)
       16    0.000    0.000    0.000    0.000 _inspect.py:143(<lambda>)
        1    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
        1    0.000    0.000    0.000    0.000 six.py:195(load_module)
        1    0.000    0.000    0.000    0.000 parse.py:144(_NetlocResultMixinBase)
        7    0.000    0.000    0.000    0.000 pathlib.py:1078(_init)
        1    0.000    0.000    0.000    0.000 subprocess.py:108(CalledProcessError)
        4    0.000    0.000    0.000    0.000 enum.py:620(_generate_next_value_)
        3    0.000    0.000    0.000    0.000 sre_parse.py:288(seek)
        4    0.000    0.000    0.000    0.000 pyparsing.py:6699(__init__)
        1    0.000    0.000    0.000    0.000 colors.py:1174(LogNorm)
        2    0.000    0.000    0.000    0.000 {built-in method _locale.nl_langinfo}
       11    0.000    0.000    0.000    0.000 _color_data.py:31(<genexpr>)
        5    0.000    0.000    0.000    0.000 fontconfig_pattern.py:151(<listcomp>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4096(Or)
        1    0.000    0.000    0.000    0.000 args.py:66(metodo)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_512}
        1    0.000    0.000    0.000    0.000 pyparsing.py:3636(White)
        8    0.000    0.000    0.000    0.000 animation.py:116(wrapper)
        1    0.000    0.000    0.000    0.000 core.py:1316(_replace_dtype_fields)
        1    0.000    0.000    0.000    0.000 os.py:1073(__subclasshook__)
       14    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 core.py:978(_MaskedBinaryOperation)
        1    0.000    0.000    0.000    0.000 core.py:6234(mvoid)
        1    0.000    0.000    0.000    0.000 traceback.py:227(FrameSummary)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:690(keys)
        4    0.000    0.000    0.000    0.000 core.py:3406(dtype)
        4    0.000    0.000    0.000    0.000 linalg.py:112(isComplexType)
        9    0.000    0.000    0.000    0.000 enum.py:199(<genexpr>)
        4    0.000    0.000    0.000    0.000 __init__.py:1663(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 timeit.py:83(Timer)
        1    0.000    0.000    0.000    0.000 argparse.py:252(add_usage)
        1    0.000    0.000    0.000    0.000 threading.py:589(Barrier)
        1    0.000    0.000    0.000    0.000 re.py:270(escape)
        1    0.000    0.000    0.000    0.000 py3k.py:88(contextlib_nullcontext)
       10    0.000    0.000    0.000    0.000 sre_parse.py:162(__delitem__)
        1    0.000    0.000    0.000    0.000 random.py:217(__init_subclass__)
        3    0.000    0.000    0.000    0.000 threading.py:82(RLock)
        1    0.000    0.000    0.000    0.000 _internal.py:524(_Stream)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2904(Keyword)
        4    0.000    0.000    0.000    0.000 enum.py:363(__members__)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        1    0.000    0.000    0.000    0.000 six.py:103(MovedModule)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        3    0.000    0.000    0.000    0.000 datetime.py:2236(_create)
        8    0.000    0.000    0.000    0.000 multiarray.py:706(dot)
        8    0.000    0.000    0.000    0.000 animation.py:106(register)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:369(errstate)
        5    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 index_tricks.py:517(__init__)
        1    0.000    0.000    0.000    0.000 colors.py:371(ColorConverter)
        1    0.000    0.000    0.000    0.000 tempfile.py:450(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 argparse.py:1510(_get_positional_kwargs)
        1    0.000    0.000    0.000    0.000 argparse.py:1804(_get_optional_actions)
        2    0.000    0.000    0.000    0.000 {built-in method posix.unsetenv}
        4    0.000    0.000    0.000    0.000 mixins.py:51(_unary_method)
        1    0.000    0.000    0.000    0.000 string.py:57(Template)
        1    0.000    0.000    0.000    0.000 animation.py:1452(ArtistAnimation)
        1    0.000    0.000    0.000    0.000 records.py:78(_OrderedCounter)
        8    0.000    0.000    0.000    0.000 numeric.py:1093(<listcomp>)
       13    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
        4    0.000    0.000    0.000    0.000 typing.py:322(__repr__)
        3    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        4    0.000    0.000    0.000    0.000 rcsetup.py:177(_validate_tex_preamble)
        1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
        3    0.000    0.000    0.000    0.000 argparse.py:479(<listcomp>)
        1    0.000    0.000    0.000    0.000 functools.py:934(__init__)
        2    0.000    0.000    0.000    0.000 rcsetup.py:990(validate_hist_bins)
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.000    0.000 threading.py:922(_set_native_id)
        1    0.000    0.000    0.000    0.000 animation.py:657(AVConvBase)
        1    0.000    0.000    0.000    0.000 __init__.py:2111(_OrderedSet)
        1    0.000    0.000    0.000    0.000 tempfile.py:766(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 arrayterator.py:16(Arrayterator)
        1    0.000    0.000    0.000    0.000 arrayprint.py:834(FloatingFormat)
        3    0.000    0.000    0.000    0.000 codecs.py:260(__init__)
        8    0.000    0.000    0.000    0.000 numeric.py:912(_tensordot_dispatcher)
        1    0.000    0.000    0.000    0.000 colors.py:102(<dictcomp>)
        1    0.000    0.000    0.000    0.000 index_tricks.py:250(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:504(Formatter)
        1    0.000    0.000    0.000    0.000 pyparsing.py:363(ParseException)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_224}
        1    0.000    0.000    0.000    0.000 index_tricks.py:300(AxisConcatenator)
        1    0.000    0.000    0.000    0.000 threading.py:1242(Timer)
        5    0.000    0.000    0.000    0.000 six.py:181(_get_module)
        8    0.000    0.000    0.000    0.000 numeric.py:1092(<listcomp>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4552(PrecededBy)
        1    0.000    0.000    0.000    0.000 pathlib.py:284(_PosixFlavour)
        1    0.000    0.000    0.000    0.000 shlex.py:19(shlex)
        1    0.000    0.000    0.000    0.000 extras.py:1472(MAxisConcatenator)
        3    0.000    0.000    0.000    0.000 args.py:79(racional)
        1    0.000    0.000    0.000    0.000 pathlib.py:523(_PreciseSelector)
        1    0.000    0.000    0.000    0.000 __init__.py:1119(FileHandler)
        1    0.000    0.000    0.000    0.000 colors.py:509(Colormap)
        3    0.000    0.000    0.000    0.000 __init__.py:323(<genexpr>)
        8    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 pyparsing.py:2982(CaselessLiteral)
        2    0.000    0.000    0.000    0.000 rcsetup.py:754(validate_sketch)
        8    0.000    0.000    0.000    0.000 numeric.py:1100(<listcomp>)
        4    0.000    0.000    0.000    0.000 pyparsing.py:493(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:680(IndexExpression)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4870(SkipTo)
        1    0.000    0.000    0.000    0.000 getlimits.py:445(iinfo)
        1    0.000    0.000    0.000    0.000 _globals.py:65(__new__)
        2    0.000    0.000    0.000    0.000 cycler.py:225(__iter__)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:256(<listcomp>)
        1    0.000    0.000    0.000    0.000 threading.py:95(_RLock)
        1    0.000    0.000    0.000    0.000 encoder.py:104(__init__)
        1    0.000    0.000    0.000    0.000 animation.py:696(ImageMagickBase)
        1    0.000    0.000    0.000    0.000 selectors.py:291(SelectSelector)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4755(__str__)
        3    0.000    0.000    0.000    0.000 __init__.py:502(CFunctionType)
        1    0.000    0.000    0.000    0.000 subprocess.py:145(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 datetime.py:1214(IsoCalendarDate)
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
        5    0.000    0.000    0.000    0.000 datetime.py:50(_days_in_month)
        1    0.000    0.000    0.000    0.000 _datasource.py:198(DataSource)
        1    0.000    0.000    0.000    0.000 _endian.py:23(_swapped_meta)
        1    0.000    0.000    0.000    0.000 string.py:159(Formatter)
        1    0.000    0.000    0.000    0.000 records.py:318(recarray)
        1    0.000    0.000    0.000    0.000 colors.py:695(LinearSegmentedColormap)
        1    0.000    0.000    0.000    0.000 pathlib.py:136(<setcomp>)
       11    0.000    0.000    0.000    0.000 cycler.py:212(<genexpr>)
        1    0.000    0.000    0.000    0.000 {method 'fileno' of '_io.TextIOWrapper' objects}
        4    0.000    0.000    0.000    0.000 args.py:127(<lambda>)
        1    0.000    0.000    0.000    0.000 _version.py:14(NumpyVersion)
        1    0.000    0.000    0.000    0.000 traceback.py:318(StackSummary)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3805(StringEnd)
        1    0.000    0.000    0.000    0.000 _exceptions.py:54(_UFuncNoLoopError)
        1    0.000    0.000    0.000    0.000 decoder.py:254(JSONDecoder)
        1    0.000    0.000    0.000    0.000 gzip.py:401(_GzipReader)
        1    0.000    0.000    0.000    0.000 __init__.py:1207(is_interactive)
        1    0.000    0.000    0.000    0.000 colors.py:1238(SymLogNorm)
        8    0.000    0.000    0.000    0.000 numeric.py:1101(<listcomp>)
        1    0.000    0.000    0.000    0.000 platform.py:740(_Processor)
        1    0.000    0.000    0.000    0.000 records.py:233(record)
        3    0.000    0.000    0.000    0.000 core.py:1363(getmask)
        2    0.000    0.000    0.000    0.000 stride_tricks.py:24(_maybe_view_as_subclass)
        1    0.000    0.000    0.000    0.000 selectors.py:443(EpollSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:342(_PollLikeSelector)
        1    0.000    0.000    0.000    0.000 __init__.py:545(Stack)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3866(ParseExpression)
        6    0.000    0.000    0.000    0.000 fromnumeric.py:2584(_amax_dispatcher)
        1    0.000    0.000    0.000    0.000 _exceptions.py:141(_ArrayMemoryError)
        2    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_string_function}
        3    0.000    0.000    0.000    0.000 datetime.py:45(_days_before_year)
        1    0.000    0.000    0.000    0.000 tempfile.py:124(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 __init__.py:437(LibraryLoader)
        1    0.000    0.000    0.000    0.000 index_tricks.py:547(__init__)
        5    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        1    0.000    0.000    0.000    0.000 tempfile.py:407(_TemporaryFileCloser)
        1    0.000    0.000    0.000    0.000 __init__.py:319(CDLL)
        1    0.000    0.000    0.000    0.000 selectors.py:207(_BaseSelectorImpl)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 {built-in method posix.confstr}
        1    0.000    0.000    0.000    0.000 pyparsing.py:4438(ParseElementEnhance)
        6    0.000    0.000    0.000    0.000 pyparsing.py:2243(<genexpr>)
        1    0.000    0.000    0.000    0.000 animation.py:561(FFMpegBase)
        2    0.000    0.000    0.000    0.000 rcsetup.py:520(_update_savefig_format)
        1    0.000    0.000    0.000    0.000 __init__.py:104(CallbackRegistry)
        2    0.000    0.000    0.000    0.000 linalg.py:102(get_linalg_error_extobj)
        1    0.000    0.000    0.000    0.000 selectors.py:434(PollSelector)
        1    0.000    0.000    0.000    0.000 pickle.py:200(_Framer)
        2    0.000    0.000    0.000    0.000 argparse.py:2170(<listcomp>)
        9    0.000    0.000    0.000    0.000 _globals.py:75(__repr__)
        1    0.000    0.000    0.000    0.000 enum.py:319(__contains__)
        1    0.000    0.000    0.000    0.000 six.py:209(is_package)
        2    0.000    0.000    0.000    0.000 pathlib.py:60(__init__)
        1    0.000    0.000    0.000    0.000 core.py:197(<listcomp>)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
        6    0.000    0.000    0.000    0.000 _type_aliases.py:112(<genexpr>)
        6    0.000    0.000    0.000    0.000 core.py:847(__init__)
        1    0.000    0.000    0.000    0.000 subprocess.py:424(CompletedProcess)
        1    0.000    0.000    0.000    0.000 version.py:31(Version)
        1    0.000    0.000    0.000    0.000 npyio.py:115(NpzFile)
        1    0.000    0.000    0.000    0.000 argparse.py:701(MetavarTypeHelpFormatter)
        1    0.000    0.000    0.000    0.000 __init__.py:758(is_url)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3675(<genexpr>)
        2    0.000    0.000    0.000    0.000 linalg.py:211(_is_empty_2d)
        2    0.000    0.000    0.000    0.000 rcsetup.py:740(validate_bbox)
        3    0.000    0.000    0.000    0.000 core.py:807(__init__)
        1    0.000    0.000    0.000    0.000 colors.py:956(Normalize)
        1    0.000    0.000    0.000    0.000 __init__.py:764(Grouper)
        2    0.000    0.000    0.000    0.000 __init__.py:414(__init__)
        4    0.000    0.000    0.000    0.000 cycler.py:371(<genexpr>)
        2    0.000    0.000    0.000    0.000 linalg.py:194(_assert_stacked_2d)
        1    0.000    0.000    0.000    0.000 memmap.py:22(memmap)
        1    0.000    0.000    0.000    0.000 pathlib.py:820(name)
        1    0.000    0.000    0.000    0.000 core.py:6624(_extrema_operation)
        1    0.000    0.000    0.000    0.000 core.py:2383(_MaskedPrintOption)
        6    0.000    0.000    0.000    0.000 stride_tricks.py:119(<genexpr>)
        2    0.000    0.000    0.000    0.000 stride_tricks.py:260(<genexpr>)
        4    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
        2    0.000    0.000    0.000    0.000 pyparsing.py:639(__len__)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1252(StructuredVoidFormat)
        9    0.000    0.000    0.000    0.000 enum.py:909(<lambda>)
        1    0.000    0.000    0.000    0.000 core.py:202(<listcomp>)
        6    0.000    0.000    0.000    0.000 fromnumeric.py:2709(_amin_dispatcher)
        1    0.000    0.000    0.000    0.000 threading.py:256(__enter__)
        6    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        1    0.000    0.000    0.000    0.000 machar.py:16(MachAr)
        1    0.000    0.000    0.000    0.000 __init__.py:1261(__init__)
        8    0.000    0.000    0.000    0.000 six.py:75(_add_doc)
        1    0.000    0.000    0.000    0.000 __init__.py:465(StringTemplateStyle)
        1    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        1    0.000    0.000    0.000    0.000 core.py:2600(MaskedIterator)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
        1    0.000    0.000    0.000    0.000 _internal.py:204(dummy_ctype)
        5    0.000    0.000    0.000    0.000 colors.py:276(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4802(Optional)
        1    0.000    0.000    0.000    0.000 {built-in method _thread.get_native_id}
        1    0.000    0.000    0.000    0.000 pyparsing.py:3270(Regex)
        1    0.000    0.000    0.000    0.000 rcsetup.py:50(ValidateInStrings)
        3    0.000    0.000    0.000    0.000 inspect.py:2272(<lambda>)
        1    0.000    0.000    0.000    0.000 colors.py:80(_ColorMapping)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4219(MatchFirst)
        1    0.000    0.000    0.000    0.000 argparse.py:203(__init__)
        2    0.000    0.000    0.000    0.000 core.py:3422(shape)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6862(reset_pyparsing_context)
        1    0.000    0.000    0.000    0.000 utils.py:69(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:294(__init__)
        1    0.000    0.000    0.000    0.000 selectors.py:61(_SelectorMapping)
        1    0.000    0.000    0.000    0.000 __init__.py:1190(_StderrHandler)
        1    0.000    0.000    0.000    0.000 argparse.py:1805(<listcomp>)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3673(<genexpr>)
        1    0.000    0.000    0.000    0.000 random.py:770(SystemRandom)
        2    0.000    0.000    0.000    0.000 __init__.py:102(CFunctionType)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:29(<dictcomp>)
        6    0.000    0.000    0.000    0.000 {method '__array_prepare__' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 _iotools.py:133(LineSplitter)
        1    0.000    0.000    0.000    0.000 __init__.py:683(BufferingFormatter)
        1    0.000    0.000    0.000    0.000 __init__.py:86(_StrongRef)
        1    0.000    0.000    0.000    0.000 core.py:8081(_convert2ma)
        1    0.000    0.000    0.000    0.000 function_base.py:1895(vectorize)
        5    0.000    0.000    0.000    0.000 datetime.py:445(_check_tzinfo_arg)
        3    0.000    0.000    0.000    0.000 {built-in method math.isfinite}
        4    0.000    0.000    0.000    0.000 core.py:6433(__has_singleton)
        1    0.000    0.000    0.000    0.000 _compression.py:9(BaseStream)
        1    0.000    0.000    0.000    0.000 _datasource.py:101(__init__)
        1    0.000    0.000    0.000    0.000 _globals.py:57(_NoValueType)
        6    0.000    0.000    0.000    0.000 typing.py:187(<listcomp>)
        1    0.000    0.000    0.000    0.000 pprint.py:77(_safe_key)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:198(_concrete_ndptr)
        1    0.000    0.000    0.000    0.000 pickle.py:263(_Unframer)
        1    0.000    0.000    0.000    0.000 __init__.py:1036(StreamHandler)
        3    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 threading.py:510(Event)
        1    0.000    0.000    0.000    0.000 gzip.py:74(_PaddedFile)
        1    0.000    0.000    0.000    0.000 parse.py:779(Quoter)
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        1    0.000    0.000    0.000    0.000 datetime.py:1145(tzinfo)
        1    0.000    0.000    0.000    0.000 threading.py:271(_is_owned)
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
        1    0.000    0.000    0.000    0.000 ctypeslib.py:177(_ndptr)
        1    0.000    0.000    0.000    0.000 _datasource.py:76(_FileOpeners)
        1    0.000    0.000    0.000    0.000 __init__.py:1256(Manager)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2791(_PendingSkip)
        1    0.000    0.000    0.000    0.000 extras.py:215(_fromnxfunction)
        1    0.000    0.000    0.000    0.000 records.py:97(format_parser)
        1    0.000    0.000    0.000    0.000 _exceptions.py:38(_UFuncBinaryResolutionError)
        2    0.000    0.000    0.000    0.000 {method 'conjugate' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 threading.py:386(Semaphore)
        1    0.000    0.000    0.000    0.000 animation.py:1521(FuncAnimation)
        6    0.000    0.000    0.000    0.000 pyparsing.py:5166(postParse)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_384}
        1    0.000    0.000    0.000    0.000 npyio.py:51(BagObj)
        5    0.000    0.000    0.000    0.000 platform.py:772(_unknown_as_blank)
        2    0.000    0.000    0.000    0.000 argparse.py:609(<listcomp>)
        1    0.000    0.000    0.000    0.000 threading.py:1189(_make_invoke_excepthook)
        2    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 core.py:1284(_replace_dtype_fields_recursive)
        1    0.000    0.000    0.000    0.000 _internal.py:845(recursive)
        1    0.000    0.000    0.000    0.000 getlimits.py:291(finfo)
        1    0.000    0.000    0.000    0.000 pathlib.py:614(_PathParents)
        2    0.000    0.000    0.000    0.000 argparse.py:290(<listcomp>)
        1    0.000    0.000    0.000    0.000 argparse.py:856(BooleanOptionalAction)
        1    0.000    0.000    0.000    0.000 __init__.py:2150(NullHandler)
        1    0.000    0.000    0.000    0.000 __future__.py:81(_Feature)
        1    0.000    0.000    0.000    0.000 __init__.py:1220(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:603(ndindex)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1205(DatetimeFormat)
        1    0.000    0.000    0.000    0.000 _exceptions.py:81(_UFuncInputCastingError)
        1    0.000    0.000    0.000    0.000 colors.py:1099(TwoSlopeNorm)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3410(QuotedString)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_256}
        5    0.000    0.000    0.000    0.000 tipos.py:16(<lambda>)
        2    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
        1    0.000    0.000    0.000    0.000 pyparsing.py:4671(_MultipleMatch)
        4    0.000    0.000    0.000    0.000 pyparsing.py:5259(postParse)
        1    0.000    0.000    0.000    0.000 __init__.py:1226(append)
        1    0.000    0.000    0.000    0.000 __init__.py:266(LogRecord)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3843(WordEnd)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4305(Each)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 pathlib.py:56(_Flavour)
